"","","Cluster","SAMN06465201","SAMN06465179","SAMN06465197","SAMN06465194","SAMN06465190","SAMN06465187","SAMN06465183","SAMN06465181","SAMN06465177","SAMN06465174","SAMN06465172","SAMN06465170","SAMN06465168","SAMN06465165","SAMN06465163","SAMN06465160","SAMN06465157","SAMN06465155","SAMN06465152","SAMN06465150","SAMN06465148","SAMN06465146","SAMN06465144","SAMN06465142","SAMN06465276","SAMN06465275","SAMN06465273","SAMN06465272","SAMN06465270","SAMN06465269","SAMN06465268","SAMN06465267"
"AT1G61130","SCPL32 AT1G61130","C","-0.346940669301431","1.75199100798451","1.29564658593858","1.23807028237076","-0.206475072944574","-0.456096016935976","-0.397959861466521","-0.195982164947731","-0.503147541160129","-1.33494788282797","-1.12800340334326","-1.12795330899039","-1.54604289371552","-2.47850673274569","-0.171054929349709","-1.77988346004785","1.15918925144931","0.878812543400528","0.408200837474872","0.908659333895025","0.587368984229998","1.30438575035606","1.07877669359884","0.199067402020441","0.298479401780847","0.085237475382363","0.903729971473512","0.370284621974792","0.10433305806508","-0.419596016190228","-0.169933652707206","-0.309709594721342"
"AT5G49110","","C","-1.41483844835185","-0.423194874665223","0.71997231231126","0.975096507540187","-0.0852137037013723","0.728163744112583","0.763838485972165","0.653519806030289","0.727241666113194","-1.41024483160105","-2.2100284009656","0.129989696248409","0.781802504195649","0.0112887522728018","-1.86341615384467","0.952569309052568","-1.25182559835986","-0.333630213143786","0.894360721615191","0.315783555656232","1.12377720480689","0.819982617491888","0.310737488597723","0.23255339975023","-2.65415422221335","-0.0224042089623078","0.194504879689547","0.293596485465821","0.350746059332789","-0.593581864307403","0.422931644246631","0.860075679614433"
"AT5G23840","","C","1.14918238717537","1.71884931293263","1.40805178204988","1.48156945674999","0.739940531785626","0.488613595386642","0.115225605941049","0.408912579051325","0.812051512054408","0.753960373436499","0.729895651946531","1.46819363897644","-0.379749747122004","0.1499640355424","-0.184159328666706","-0.0803233169858011","-0.726004265310388","-0.76290445676246","-1.19552911207275","-0.569170589328514","-0.768359621117081","-0.256817874087968","-0.865282580085156","-0.618335256659823","0.0769842323813492","0.285160592992911","0.635340555616887","0.704662107407081","-1.98867826689612","-1.40820845352269","-1.95969133844047","-1.36334374436908"
"AT4G02970","AT7SL-1","C","0.153647932567627","0.807605452039675","0.500561834684033","1.38483124976011","1.17966657578292","1.41196712367177","0.814929733857293","1.76384059716253","-0.129353245260459","0.19167265269389","-0.252892209829742","-1.08409027629698","-0.448127458378714","-0.0350131824710749","-0.685400713690883","0.137198302039918","0.632610880295465","0.230298198040073","0.779265525489234","0.92489485636499","-0.0843677635916569","0.599102073428385","0.661823391481295","0.917810132452595","-1.39785350443872","-1.35586650301697","-2.16324724050078","-1.01713461944611","-0.614734371069161","-0.874720431822712","-1.14099849048869","-1.80792650150915"
"AT1G67195","MIR414","C","0.928610511028375","1.13598822713262","0.851767156470581","1.099167135834","0.934004755887438","0.631254913752324","0.97334734933251","1.4252749165375","-0.0180657183510076","-1.57367530923904","-1.57367530923904","-1.2170871323449","-1.07872806813709","-1.57367530923904","-1.12479588445656","-1.57367530923904","0.444888922496614","0.359933631851104","0.634764988958048","1.68088556380326","0.531738465837607","0.812844645139252","0.135272335773203","0.784250268700149","-1.27626526991607","-0.00245031775030258","-0.310192286252072","-0.769488434284484","-0.763918169553724","0.230339721134821","-0.728049277915434","-0.0105917137515985"
"AT1G16260","WAKL8","C","1.47548356401697","0.630072329662936","0.505762583234582","1.08901043334975","1.09419805890809","0.861246220248984","0.957136220152913","1.05518576859964","-1.21235236104556","-1.21235236104556","-1.21235236104556","-0.85576418415141","-1.21235236104556","-1.21235236104556","-0.421614292676875","-1.21235236104556","0.53074945139168","0.721256580044589","-0.345938260768841","0.106780894026609","0.00257107236259468","0.62524401315178","1.93155248518565","0.821421402948179","-0.458056037529628","-0.974502865460212","-0.94918976464686","-1.21235236104556","0.376345196318808","-0.464225279307322","1.38409329930186","-1.21235236104556"
"AT1G63530","","C","-0.188750574087029","-0.517992963157658","1.01768879309187","-0.0657561547294856","0.906006522044894","-0.309122881125171","0.652412143951944","-0.0853815756020984","-1.00547213144263","1.25083444945217","-1.02977157651169","0.3107402516905","-1.08395654195569","-0.115121281032331","-1.01753523775353","-0.449971637195635","1.45199308264441","1.8957754785475","0.877635454644326","0.981128479017909","1.03381933568294","0.897771888731889","0.755492806201968","1.13721407248735","-0.699656660405255","-0.145239408109421","-1.55311338020054","0.0708340245139993","-1.36574631364514","-0.983790023982575","-0.452390021040305","-2.1705784207275"
"AT1G52342","","C","0.180380929872192","0.344627333186703","-0.81784413514028","-0.168788975608264","0.488107277777395","1.37579594461265","0.756833530439909","0.00622285188325478","-1.42678285304383","-1.96681875130898","-2.58057944683263","-1.65290007006693","1.20783597366365","0.374846571003636","1.34601150487383","1.17098020555337","0.659133599232799","0.759911350335901","-0.20318115868567","0.308308156342617","-0.295655642450874","1.02296080955097","0.421686194021632","0.421841415530747","-0.257696399961032","-0.870402632943276","-0.763601593878876","-1.0676059761705","-0.108545358543942","0.901063434595051","0.902341434224647","-0.468485522065876"
"AT5G39790","","C","0.23314787481331","0.799012169086281","-0.132648223666472","0.280663920730649","1.14185824123376","1.23950001304717","0.863204645729088","0.94273192466908","-0.290284100645343","-1.84463118111507","-1.15024575741637","-1.21868344919573","-0.423936339017659","-1.36818761495516","-2.07292910512695","-0.350582288474496","0.934410684280532","1.13307796612846","1.00021301643548","0.651227899066639","1.39734681744885","0.386808266582959","0.974616159731179","1.28799323964998","-0.770417446380795","-1.15701674189222","0.0198169290812276","-1.10879000324188","-0.0408214975837096","-0.870053716831425","-0.458442671171415","-0.0279596309999759"
"AT3G01995","","C","-0.968407142905954","-0.317615731257753","1.8772424056489","-0.372329217307017","0.899428128153023","0.597881377599618","1.1401275984529","1.17684880972502","-0.168863037520787","0.755767117233551","1.29097922095199","-1.20311111567724","-0.928119423670942","0.184480834249399","0.133423424330256","-0.918645040697391","0.59418009284442","-0.0640051373747816","0.959514106832642","0.628512121259999","-0.0347926755954573","1.2128050479378","1.4163757623838","0.0885443933702623","-0.836656755708631","-2.08374410068762","0.238799205057624","-1.44254860275062","-1.2739869610023","-0.713156373416548","-1.23811806936401","-0.630810261094164"
"AT1G29930","LHCB1.3","C","0.503376865638657","0.99352860303218","1.2040816010491","1.17070157548635","0.26053293400507","1.25632380668799","0.504453469215148","0.221367346266414","-0.685381796986819","-1.12304696917848","-0.982787830749235","-0.916723268522986","-1.27197760462126","-1.32202259536492","0.0428856741010772","0.382355157538887","1.41799499253131","0.894708632947657","2.03763057503342","0.94391482465543","-0.405602503314256","0.0625232000353861","0.735072458803925","0.365842347903017","0.590336387613982","-0.665707117203336","-0.899867958707132","-0.227119384480547","-1.7956277845014","-1.05025525575142","-0.85196117161207","-1.38954921155114"
"AT1G73830","BEE3","C","0.510267621220239","0.127108026137821","1.09463056599594","1.01270782002819","1.89240511000628","1.19176007719396","1.66297563960282","1.80000212052907","0.606611356326767","-0.948998234561268","-0.948998234561268","-0.592410057667121","1.71104041773241","0.388381880771452","1.47854239784913","-0.449050793164305","-0.644774451797691","-0.644477835254534","-0.948998234561268","-0.234613307965806","-0.537223660585854","-0.948998234561268","-0.948998234561268","-0.253940618432467","-0.948998234561268","-0.948998234561268","-0.948998234561268","-0.948998234561268","0.0538039640785732","-0.0183381655468677","-0.948998234561268","-0.665425761445329"
"AT1G30370","","C","1.05777514485769","1.19745404091605","0.192411106934988","0.488399254669381","0.711881145946074","1.14787537433062","-0.360455876744599","0.99939848096887","-0.154315136737363","-2.44094738797631","-0.48343539161721","0.0148885044009663","-1.04200776165376","0.0395143862486851","0.170157663864742","-1.57042556602607","0.608226406106637","0.689203349821399","1.02399979212336","1.32480760085678","0.869199476463951","1.03318945172892","0.921267697185652","-0.643603833138433","-1.34018425664752","0.310832114255448","-1.30302437382241","-1.35739902878719","0.207613391322091","-0.636932357602448","-1.39639531281471","-0.278968099434294"
"AT1G55700","","C","0.498606892467241","-0.243859884447392","0.570066990415351","1.2052103149726","0.986584274807166","1.0619473680828","0.336762950136384","1.42903420994386","-0.447138820759055","-1.31996614514648","-0.536736653420696","1.06018553672173","-0.825018904044527","-1.31996614514648","-1.31996614514648","-0.820018703749517","0.082362478707005","1.24932277503693","0.836148340406187","0.823267983105985","0.728985279945678","0.360991057407591","1.34988091453617","1.64506819671825","-1.31996614514648","-1.08211664956114","-1.05680354874778","-0.862549751405758","-0.733134907372505","-1.02537541730121","-0.275414069984879","-1.03639367203054"
"AT1G12070","","C","-0.0777277649299859","0.853276038065158","-1.70085709464721","-0.262286565350761","1.09679137657904","0.917466211276598","0.011939890890055","-0.600979656924926","-0.288137185819538","1.51981248726311","0.338203987201165","-1.33142627451884","-1.97370144873136","-0.872595905288522","-0.906793281695919","-1.97370144873136","1.23050097670909","0.651610246539811","0.917791835299977","0.364949948576831","0.518022429338268","0.646481684892214","1.26783548993088","0.952701031657113","-0.359968989916608","-0.492229072898153","0.34884185701388","-1.0230824729238","-0.26938321085394","0.607363759198504","-1.12807541740775","1.01735654020699"
"AT1G22400","UGT85A1","C","0.827990322779343","0.82404811812548","0.904150925532652","0.807425218734615","0.674905619403423","1.42154172700785","1.44918428292497","1.26156960577926","-0.796018948904448","-1.62781929057229","-0.925948491849867","-2.59557875356987","-0.40212419297123","0.444003652776459","-0.00603270141774015","-0.763863815535042","0.32270079648576","0.295131288147522","0.408742043650513","-0.0493593890798989","0.808732680994549","0.910422410881793","0.710794378071983","0.730095011264706","-0.0296950795344779","-1.42668300634604","-0.974210718185197","-0.784476448431429","-0.375044948025149","-0.317642136437917","-1.5937892399998","-0.133150921700478"
"ATMG01010","ORF118","C","0.321963046434971","-1.1938769006921","1.50813819492077","-1.14809197521843","1.03670052398739","0.941002931128365","0.831539544613843","1.61312358559801","0.794365654063323","0.496898898398294","1.32509476430503","1.13667459364714","-0.491844647797948","0.928445788507495","0.451764163059083","-1.64746932481462","-1.64746932481462","-1.34294892550789","0.454349861288035","-0.328336069742454","-0.333384684210367","0.520362726136785","0.232945310004441","-0.624865861965435","-1.10360483933125","-0.261705832003731","-0.509546310660718","-1.40070817739865","-1.32441969724945","-0.409158229361206","0.591177048499521","0.582884166176375"
"AT1G13480","","C","-0.222811393515984","0.176844442897607","-1.8728878554877","0.599505473626492","1.11028437335294","0.267870456267532","0.973083782237258","0.296104051040446","-1.52003587337297","-0.6289784648754","-1.42876203423995","-0.992254870477322","0.587058161248668","-0.771782312044861","0.0979058317579522","-1.8728878554877","-0.0320035784933443","1.63050571919675","0.919239852320487","0.690922837618492","0.92324903404315","1.50246112666089","1.12962763128656","0.700387941660148","0.118491878461493","-0.819497464770914","-1.02454913273501","-1.06870098053314","0.591126349408632","0.187684502418246","0.723557804859719","-0.970759434329165"
"AT5G43440","","C","0.148299711434769","1.4336884237229","-1.50177675053695","1.07431965849014","0.730976493661518","0.571821830757596","0.578714760694767","0.0380043717793033","-0.247537299398119","-1.50177675053695","0.911241544138628","-0.416639532112426","-0.102837124214393","-1.03530096324456","-0.434868583501505","-1.50177675053695","1.6652021607741","0.885073969350313","1.48267708627102","1.42828495271854","0.152240551846369","1.02942920848155","0.378637884282116","0.207284441053277","0.570365768940519","-0.881002029257483","-1.01613017508577","-1.04436035679622","-1.17872712297178","-0.75364966879871","-1.50177675053695","-0.168102960868656"
"AT5G24510","","C","0.184929080690414","1.55235178697594","-1.15435093554851","0.10730389663191","0.829767690844459","0.470895465758792","0.398910973926248","-0.481680366151119","-0.298792567069517","1.95292674071422","-1.85440215795755","0.271490844398969","-1.3594549168556","-0.517022042624832","-0.356203297147254","-0.444794979464874","1.3125767533535","1.35119059852321","0.590497890374022","0.709408535148639","0.975638412603387","1.30042224872451","0.50339175010004","0.615212954387154","-1.55699211863458","-1.0745673531956","-0.268926963304795","-0.649145809979742","-0.0430457591517364","-0.923742088943152","-0.809850082795951","-1.3339441843306"
"AT2G25410","ATL22 AT2G25410","C","0.552241912569908","1.71877129293083","1.57327344239075","0.892734812479344","1.32572930098687","0.861484325048141","1.42550959205463","1.1561935903845","-0.907023943211599","-0.907023943211599","-0.907023943211599","-0.907023943211599","-0.907023943211599","-0.907023943211599","-0.907023943211599","-0.907023943211599","1.11154028852406","0.732241609350828","0.198906245995398","1.70798461783001","-0.495249369236185","0.773933259342473","0.255029967676176","-0.40863752019949","-0.363159457728225","-0.907023943211599","-0.907023943211599","-0.907023943211599","-0.320192705437623","-0.907023943211599","-0.907023943211599","-0.907023943211599"
